Country Code,Year,AG.LND.TOTL.K2,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PC,IT.CEL.SETS.P2,IT.NET.USER.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.SVNX.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.SEC.ENRR,SE.TER.ENRR,SH.XPD.CHEX.GD.ZS,SL.EMP.TOTL.SP.ZS,SL.TLF.ACTI.ZS,SL.UEM.TOTL.ZS,SP.DYN.LE00.IN,SP.POP.GROW,SP.POP.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL.IN.ZS,Region,Income Group
MDG,2020,581800.0,1.35,32.0,0.0972695405949092,56.2228538,13.71677775,5.810116981605836,-3.16907700890652,13051441203.947355,462.4042288183828,59.1629981994629,131.207000732422,33.9341506958008,5.67685985565186,3.72316122,82.785,85.923,3.246,65.182,2.48242289292055,28225177.0,61.466,38.534,Sub-Saharan Africa,Low income
MDG,2022,581800.0,1.5,36.1,0.0972695405949092,70.18472487,19.73016812,5.609784696080134,-2.18333521668179,15302510500.052752,516.7721969776135,59.3289985656738,138.192001342773,35.1450004577637,6.15096998214722,3.5045228,83.534,86.407,3.186,65.23,2.37869514981706,29611714.0,60.118,39.882,Sub-Saharan Africa,Low income
MDV,2020,300.0,99.6,100.0,2.8263852981311643,139.513022,77.58622488,0.0054706065572897,-0.53687264732536,3712604583.366653,7216.816377030183,91.7519989013672,97.8300018310547,70.7690811157227,36.2683715820312,11.35,56.436,62.097,5.404,79.875,1.94913457153784,514438.0,59.331,40.669,South Asia,Upper middle income
MDV,2022,300.0,99.7,100.0,2.8263852981311643,136.5417622,85.76058262,0.0040654557906182,23.1274009271114,6170638746.313763,11780.816908998817,91.7519989013672,97.8300018310547,70.7690811157227,36.2683715820312,10.03,60.791,66.378,4.424,80.839,0.44582965495802,523787.0,58.464,41.536,South Asia,Upper middle income
MEX,2020,1943950.0,85.4,99.4,3.040766374772257,97.53972081,71.49017499,1.10590360336365,6.95249313285909,1120832412468.8489,8895.61521605941,102.597717285156,104.517730712891,102.58154296875,45.1654510498047,6.22204065,53.977,60.557,4.441,70.133,0.727243815691995,125998302.0,19.269000000000005,80.731,Latin America & Caribbean,Upper middle income
MEX,2022,1943950.0,85.7,100.0,3.040766374772257,100.2881985,75.62650476,2.756993801521042,3.63855473169899,1463323889036.5598,11476.67880577636,102.239273071289,102.004783630371,98.3576583862305,46.4061317443848,6.07868719,59.013,65.446,3.256,74.832,0.628607802526073,127504125.0,18.700000000000003,81.3,Latin America & Caribbean,Upper middle income
MHL,2020,180.0,64.8,98.3,2.5338032386612306,36.85447091,38.70116262,2.756993801521042,3.63855473169899,240751144.40918,5545.600267412526,113.491249084473,103.001533508301,113.365058898926,41.4746513366699,12.58777618,59.013,65.446,3.256,64.977,-2.9840768300379,43413.0,22.206000000000003,77.794,East Asia & Pacific,Upper middle income
MHL,2022,180.0,64.0,100.0,2.5338032386612306,38.04994055,38.70116262,2.756993801521042,3.63855473169899,258774475.097656,6225.1792224411465,94.9475708007812,105.104331970215,116.075157165527,53.5061492919922,12.54863834,59.013,65.446,3.256,65.146,-1.15046892532344,41569.0,21.480000000000004,78.52,East Asia & Pacific,Upper middle income
MKD,2020,25220.0,79.6,100.0,3.6617704420609822,88.20817101,81.40553811,0.0002472907301323,11.9161449079504,12361036913.840923,6659.596510707756,89.2414398193359,92.2419128417969,77.5403213500977,40.4296417236328,7.73,45.439,65.197,16.575,74.39512195121951,-1.07910572041332,1856124.0,41.518,58.482,Europe & Central Asia,Upper middle income
MKD,2022,25220.0,81.3,100.0,3.6617704420609822,97.83329942,83.01821027,0.0004595537248983,14.6514374970267,13711469681.153498,7485.603457941804,88.4576873779297,91.3753128051758,81.3761291503906,41.6616516113281,8.52,45.352,63.792,14.477,74.4248780487805,-0.294481335654044,1831712.0,40.882,59.118,Europe & Central Asia,Upper middle income
MLI,2020,1220190.0,1.1,50.6,0.1955659714173173,119.2779414,27.85653831,7.93002661964115,5.8576351398094,17465392764.370636,822.9061368321317,46.9308013916016,74.6230010986328,35.3619995117188,4.73400020599365,3.47597885,63.593,67.341,3.528,58.633,3.14260365885334,21224040.0,56.091,43.909,Sub-Saharan Africa,Low income
MLI,2022,1220190.0,1.2,53.0,0.1955659714173173,114.4971206,34.49,15.49784258359273,5.8576351398094,18780322203.7584,831.2234666451149,46.9308013916016,72.6490020751953,35.3619995117188,4.73400020599365,4.47341442,64.598,68.01,3.09,59.417,3.09520925424978,22593590.0,54.563,45.437,Sub-Saharan Africa,Low income
MLT,2020,320.0,100.0,100.0,3.125557892775919,122.8511054,86.85876183,15.49784258359273,5.8576351398094,15249999048.02971,29592.571484071843,97.7966766357422,96.802490234375,102.924011230469,62.8752517700195,10.74,58.959,77.058,4.357,82.34878048780489,2.21120767752363,515332.0,5.256,94.744,Middle East & North Africa,High income
MLT,2022,320.0,100.0,100.0,3.125557892775919,131.5920538,91.54075982,15.49784258359273,5.8576351398094,18357069272.76817,34563.39662702318,95.5248794555664,93.5346603393555,102.695037841797,78.6229400634766,10.58,62.038,79.85,2.929,82.70000000000002,2.39653483178468,531113.0,5.125,94.875,Middle East & North Africa,High income
MMR,2020,652670.0,40.75,70.4,0.6340803483909743,147.0303762,41.95429049,3.3996254050727215,21.3898955126239,79006113643.19055,1478.8727856237765,103.588432312012,118.851997375488,75.6469802856445,20.3939208984375,4.62,59.26,64.366,1.476,66.797,0.71947282559554,53423198.0,68.85900000000001,31.141,East Asia & Pacific,Lower middle income
MMR,2022,652670.0,50.7,73.7,0.6340803483909743,106.6964737,44.02167324,5.37335654646892,21.3898955126239,62253049891.64494,1149.018961070578,103.588432312012,118.851997375488,75.6469802856445,20.3939208984375,5.63,53.542,59.277,2.83,67.256,0.706117426957398,54179306.0,68.229,31.771,East Asia & Pacific,Lower middle income
MNE,2020,13450.0,62.1,99.9,4.06756091201437,171.7021595,77.60879306,0.2126904204558711,21.3898955126239,4769996866.007579,7677.371321068167,100.541206359863,99.9897003173828,91.9045486450195,56.8306694030762,11.42,43.811,64.236,17.878,75.93170731707318,-0.116139360968958,621306.0,32.512,67.488,Europe & Central Asia,Upper middle income
MNE,2022,13450.0,62.6,100.0,4.06756091201437,203.1681662,88.22192026,0.186951053343759,21.3898955126239,6229801580.791574,10093.43870072661,104.169486999512,100.693969726562,91.2607498168945,56.0675506591797,10.55,47.693,68.181,15.288,76.1878048780488,-0.323190384386897,617213.0,31.836,68.164,Europe & Central Asia,Upper middle income
MNG,2020,1557506.803,51.7,99.5,6.43064533509798,132.467372,65.63058022,5.4801194374527995,-3.79311796123765,13312981429.08905,4041.1741456436735,97.0319976806641,95.125,95.9889984130859,64.5479965209961,4.6662488,56.868,64.128,6.594,72.141,1.8970150281402,3294335.0,31.343000000000004,68.657,East Asia & Pacific,Lower middle income
MNG,2022,1557507.0,54.2,100.0,6.43064533509798,142.2895592,81.60682285,14.89445603979271,-7.4194527089371,17146471713.748024,5045.504726020688,95.7880020141602,95.5630035400391,97.629997253418,64.3170013427734,6.911304,56.783,64.12,6.211,72.667,1.49966908606271,3398366.0,31.069999999999993,68.93,East Asia & Pacific,Lower middle income
MNP,2020,460.0,54.2,100.0,6.43064533509798,142.2895592,81.60682285,14.89445603979271,-7.4194527089371,858000000.0,17302.922136850386,95.7880020141602,95.5630035400391,97.629997253418,64.3170013427734,6.911304,56.783,64.12,6.211,72.667,-0.545026237308475,49587.0,8.201999999999998,91.798,East Asia & Pacific,High income
MNP,2022,460.0,54.2,100.0,6.43064533509798,142.2895592,81.60682285,14.89445603979271,-7.4194527089371,858000000.0,17302.922136850386,95.7880020141602,95.5630035400391,97.629997253418,64.3170013427734,6.911304,56.783,64.12,6.211,72.667,0.141368470106524,49551.0,8.016999999999996,91.983,East Asia & Pacific,High income
MOZ,2020,786380.0,5.2,30.6,0.2227675527152126,49.59621356,16.31226657,0.349606107502218,-2.96733014627356,14235420174.181255,456.581918375225,61.5411491394043,120.161659240723,41.2980003356934,7.30100011825562,7.56957626,74.89,78.284,3.877,61.172,2.90481965930954,31178239.0,62.926,37.074,Sub-Saharan Africa,Low income
MOZ,2022,786380.0,6.0,33.2,0.2227675527152126,42.07158261,17.37283681,0.714577297489826,-5.87543878253449,18406835494.946815,558.2985925043495,73.4155120849609,121.177581787109,37.8919982910156,7.30100011825562,9.05218315,75.916,79.084,3.621,59.625,2.7441930613512,32969518.0,61.813,38.187,Sub-Saharan Africa,Low income
MRT,2020,1030700.0,47.3,45.4,0.8551764058361215,129.1269247,53.51699827,0.9783369507293376,29.0243066924544,8260752385.230893,1836.2924109859175,66.2812194824219,86.6899032592773,35.8889999389648,5.95125007629395,3.38773394,36.049,41.637,11.01,64.532,2.58400208033153,4498604.0,44.673,55.327,Sub-Saharan Africa,Lower middle income
MRT,2022,1030700.0,48.9,49.0,0.8551764058361215,113.1204131,58.75818983,7.28682389560168,25.1673401847752,9744039514.556463,2057.380392458174,66.2812194824219,86.6899032592773,35.8889999389648,5.95125007629395,4.12218571,36.599,42.036,10.602,64.691,2.59160126770452,4736139.0,43.077,56.923,Sub-Saharan Africa,Lower middle income
MUS,2020,1997.0,98.9,99.5,2.938514108058836,147.3924126,64.88490358,0.0020219840948653,-3.10405075339816,11408106446.31438,9011.042884450237,95.8603820800781,97.9685363769531,92.1774673461914,42.7841491699219,6.48210192,50.353,63.111,8.627,74.1770731707317,0.0022906802096937,1266014.0,59.24,40.76,Sub-Saharan Africa,Upper middle income
MUS,2022,1997.0,99.0,100.0,2.938514108058836,161.3582163,67.58,0.0020958542695187,0.16578319137743,12927979286.045298,10239.797046109496,98.8182067871094,102.881149291992,92.1774673461914,44.3886985778809,6.39258909,51.692,64.163,6.322,73.51463414634146,-0.301401216835277,1262523.0,59.19,40.81,Sub-Saharan Africa,Upper middle income
MWI,2020,94280.0,1.7,11.5,0.0846361581872503,51.6315658,18.92676996,4.156018443417755,0.16578319137743,12041250083.882849,621.4177724827747,76.2936706542969,139.565963745117,35.0998992919922,2.43300008773804,7.0088768,64.354,68.973,5.681,63.717,2.66577178304392,19377061.0,82.57300000000001,17.427,Sub-Saharan Africa,Low income
MWI,2022,94280.0,1.4,14.0,0.0846361581872503,60.12725997,24.40560063,4.289989986222995,0.16578319137743,13129458325.73793,643.4331956586575,86.5739974975586,126.438003540039,35.3279991149902,2.70199990272522,7.41194487,65.384,69.55,5.051,62.898,2.5591382705715,20405317.0,82.02,17.98,Sub-Saharan Africa,Low income
MYS,2020,328550.0,86.9,100.0,7.383715412229153,131.6976181,89.55501192,4.04641218590524,0.326295657564359,337456163961.2112,10164.344431072956,100.254997253418,101.866996765137,78.5830993652344,42.4099998474121,4.08395433,62.314,69.253,4.54,75.938,1.19985962233223,33199993.0,22.840000000000003,77.16,East Asia & Pacific,Upper middle income
MYS,2022,328550.0,84.1,100.0,7.383715412229153,141.2923164,97.3986404,5.9839635622809695,0.536663406166545,407027451714.616,11993.187613299351,95.1100006103516,97.754997253418,84.5429992675781,40.2709999084473,4.38380671,62.903,69.401,3.93,76.26,1.07936374148797,33938221.0,21.786,78.214,East Asia & Pacific,Upper middle income
NAM,2020,823290.0,46.9,52.3,1.588045147278251,116.4327399,48.76420428,1.578183378138378,11.5870992340811,10583748541.525812,4252.041720143527,100.320167541504,133.141006469727,84.5429992675781,28.3682403564453,8.90162563,45.462,58.959,20.966,62.829,1.72031062423917,2489098.0,47.967,52.033,Sub-Saharan Africa,Upper middle income
NAM,2022,823290.0,47.4,56.2,1.588045147278251,113.1970166,52.9734788,3.055861165528581,-1.09293278139142,12567271004.676125,4895.680660891388,112.522003173828,132.985992431641,84.5429992675781,28.3682403564453,9.38092136,47.342,60.406,19.748,58.059,1.44635918427576,2567012.0,46.044,53.956,Sub-Saharan Africa,Upper middle income
NCL,2020,18280.0,47.4,100.0,1.588045147278251,90.78117198,82.0058408,3.055861165528581,-1.09293278139142,9454629467.914082,34877.63563491988,112.522003173828,132.985992431641,84.5429992675781,28.3682403564453,9.38092136,49.731,65.411,13.558,80.8349512195122,-0.0590057547729274,271080.0,28.482,71.518,East Asia & Pacific,High income
NCL,2022,18280.0,47.4,100.0,1.588045147278251,90.34051425,82.0058408,3.055861165528581,-1.09293278139142,9623318718.314594,35745.84892489124,112.522003173828,132.985992431641,84.5429992675781,28.3682403564453,9.38092136,50.683,65.245,11.291,80.98207317073171,-0.435504436440432,269215.0,27.674999999999997,72.325,East Asia & Pacific,High income
NER,2020,1266700.0,4.3,18.7,0.0903255776910309,58.5157033,21.46379477,0.345220994883189,12.2385535166017,13744653103.057987,564.8416623201317,65.3655014038086,69.2880020141602,25.3490695953369,4.27199983596802,6.17012262,72.292,73.8,0.62,61.451,3.72710072523223,24333639.0,83.374,16.626,Sub-Saharan Africa,Low income
NER,2022,1266700.0,5.7,19.5,0.0903255776910309,56.38600069,22.38613931,0.869997407034889,12.2385535166017,15433852712.296335,588.8990482667294,52.9879188537598,68.331413269043,25.3490695953369,4.27199983596802,5.81452751,72.923,74.361,0.552,62.08,3.71298781842953,26207977.0,83.106,16.894,Sub-Saharan Africa,Low income
NGA,2020,910770.0,19.8,55.4,0.5375101753895509,98.03255552,51.45837417,1.5919043960023636,16.6445439721868,432198898467.79486,2074.613747854224,52.9879188537598,87.3721008300781,45.889949798584,11.8109998703003,3.38063431,55.026,58.437,5.712,52.887,2.44060888477318,208327405.0,48.042,51.958,Sub-Saharan Africa,Lower middle income
NGA,2022,910770.0,25.6,60.5,0.5375101753895509,101.6857635,55.36371347,2.7409788711695744,20.5520616576926,472624596925.9383,2162.6337321032993,52.9879188537598,86.7234268188477,47.2372283935547,11.8109998703003,4.07625723,56.703,59.053,3.827,53.633,2.38000715491565,218541212.0,46.479,53.521,Sub-Saharan Africa,Lower middle income
NIC,2020,120340.0,56.9,86.0,0.6782521042733789,88.25160841,53.4046527,0.046711045653765,17.7072246816989,12681548303.685562,1877.1085553706152,52.9879188537598,107.901000976562,47.2372283935547,18.6860008239746,8.65219975,60.295,66.779,6.167,71.795,1.37069568464204,6755895.0,40.988,59.012,Latin America & Caribbean,Lower middle income
NIC,2022,120340.0,59.2,86.5,0.6782521042733789,97.10898703,57.14684935,2.235019932764524,12.3953442173616,15649934214.927635,2252.31020571776,80.6800308227539,107.180000305176,47.2372283935547,19.8999996185303,9.68343163,62.051,67.912,4.978,74.615,1.41827846169398,6948392.0,40.444,59.556,Latin America & Caribbean,Lower middle income
NED,2020,33670.0,100.0,100.0,7.471553478771895,122.8307665,91.33333333,0.0724657054602596,13.692626834899,909793466661.4812,52162.570115040624,80.6800308227539,104.338813781738,115.440399169922,85.1104507446289,11.21,62.084,81.304,3.819,81.35853658536585,0.55554079025497,17441500.0,7.763999999999996,92.236,Europe & Central Asia,High income
NED,2022,33670.0,100.0,100.0,7.471553478771895,118.0652669,92.51968504,0.302246219230329,15.5468756565449,1009398719033.078,57025.01245598001,80.6800308227539,104.378402709961,115.116073608398,88.9542617797852,11.29,63.118,83.04,3.524,81.71463414634147,0.953278922854537,17700982.0,7.114000000000004,92.886,Europe & Central Asia,High income
NOR,2020,364285.0,100.0,100.0,6.725080049633097,108.285471,94.60755647,3.18099507439657,13.593853001873,367633418886.62726,68340.01810337017,99.18359375,98.8857498168945,119.941543579102,87.1685333251953,11.42,60.779,78.146,4.422,83.20975609756097,0.588757324043059,5379475.0,17.025999999999996,82.974,Europe & Central Asia,High income
NOR,2022,364270.0,100.0,100.0,6.725080049633097,110.6788541,98.99997764,7.71310815458361,20.2201316665624,593726965415.6191,108798.45116590089,99.2044982910156,98.9731903076172,119.816871643066,93.9243011474609,8.14,63.469,80.361,3.233,82.5609756097561,0.898395220610608,5457127.0,16.336,83.664,Europe & Central Asia,High income
NPL,2020,143350.0,36.9,89.9,0.5093662473546038,130.203706,45.84615896,0.514788533708358,26.4160896495927,33433659301.24655,1139.1898946838826,118.210510253906,121.186683654785,84.5885009765625,13.9312295913696,5.21,34.597,42.242,13.157,69.246,1.77426805557613,29348627.0,79.424,20.576,South Asia,Lower middle income
NPL,2022,143350.0,39.6,91.3,0.5093662473546038,127.2282803,51.63135772,0.4929933198744861,26.1235663041481,41182939600.67002,1348.1571895603522,100.819000244141,118.804000854492,83.9229965209961,13.9989995956421,5.42,35.84,42.672,10.922,70.484,1.69224660146888,30547580.0,78.549,21.451,South Asia,Lower middle income
NRU,2020,20.0,100.0,100.0,3.361753958587089,81.20178644,76.6826512,0.4929933198744861,26.1235663041481,124685688.1610939,10124.700622094511,92.9577484130859,77.0234985351562,86.3603668212891,13.9989995956421,12.68183994,35.84,42.672,10.922,63.437,1.49714417461665,12315.0,0.0,100.0,East Asia & Pacific,High income
NRU,2022,20.0,100.0,100.0,3.361753958587089,79.92327366,83.93521594,0.4929933198744861,26.1235663041481,153824609.47051683,12142.769929785036,92.9577484130859,94.9424133300781,86.3603668212891,13.9989995956421,13.06414223,35.84,42.672,10.922,64.014,1.24708713411304,12668.0,0.0,100.0,East Asia & Pacific,High income
NZL,2020,263310.0,100.0,100.0,6.160799182743311,123.2134933,92.8650738,0.2838542606418306,11.3313616636631,212697530897.56036,41785.69229058983,92.9577484130859,97.5365295410156,116.893188476562,75.7348327636719,10.07205391,67.009,81.044,4.595,82.25609756097562,2.20478869594563,5090200.0,13.301000000000002,86.699,East Asia & Pacific,High income
NZL,2022,263310.0,100.0,100.0,6.160799182743311,114.6898687,95.91020269,0.436464953580026,9.88321164497251,246733522841.35272,48216.50958363025,92.9577484130859,97.9169464111328,117.595428466797,79.4128875732422,10.04858398,68.961,82.85,3.297,82.76097560975612,0.115363946900346,5117200.0,13.116,86.884,East Asia & Pacific,High income
OMN,2020,309500.0,100.0,100.0,15.636201002817495,140.0686492,95.23229321,15.35775671325413,-8.67365526901483,75909397659.29779,16707.62300632143,92.145881652832,92.1976776123047,94.6001205444336,48.3754386901855,5.25332022,64.355,68.471,2.94,74.757,-1.29824513056146,4543399.0,13.724000000000004,86.276,Middle East & North Africa,High income
OMN,2022,309500.0,100.0,100.0,15.636201002817495,135.0769728,96.38007504,23.974678078591857,-10.2078013130606,114667360208.06242,25056.79486083783,86.590461730957,90.096809387207,91.9760131835938,43.8433609008789,4.37028217,66.671,69.976,1.514,73.935,1.22741823795981,4576298.0,12.25,87.75,Middle East & North Africa,High income
PAK,2020,770880.0,49.4,94.5,0.8103602155103097,77.3005648,18.93481469,0.8837263657102485,8.93637594066874,300425609817.9812,1322.3147853955404,63.4990005493164,83.1845779418945,39.6166496276855,11.944239616394,2.95273018,48.511,53.883,6.162,66.269,1.73302782045863,227196741.0,62.835,37.165,South Asia,Lower middle income
PAK,2022,770880.0,52.6,95.0,0.8103602155103097,81.74691267,21.0372074,1.0670335939369893,8.44960283211834,374787958882.30774,1589.263980497136,68.2330017089844,84.3679962158203,41.8549995422363,12.6965999603271,2.91131568,49.768,55.05,5.548,66.431,1.89324559780014,235824862.0,62.269,37.731,South Asia,Lower middle income
PAN,2020,74180.0,100.0,95.3,2.2314430248165285,142.2454753,65.54188027,0.148110162007076,18.5368035323503,57086836900.0,13293.333195168774,87.0138626098633,94.2594528198242,76.9188385009766,45.2206611633301,10.8049345,52.58,65.738,14.183,76.657,1.4510521369147,4294396.0,31.586,68.414,Latin America & Caribbean,High income
PAN,2022,74180.0,100.0,95.0,2.2314430248165285,156.3065885,67.509728,1.33230932839822,19.4947102220685,76522511780.6222,17357.62862939848,94.7757720947266,101.456001281738,82.8730010986328,53.0445899963379,9.68179989,57.778,67.589,8.202,76.826,1.30858019134362,4408581.0,30.858999999999995,69.141,Latin America & Caribbean,High income
PER,2020,1280000.0,84.8,96.2,1.3985660186190825,118.176464,65.25179796,2.164561082118907,11.1813950372917,201409694755.93436,6047.4754643431215,91.0660781860352,106.543869018555,97.5327911376953,71.2465515136719,6.28521156,63.972,72.203,7.179,73.665,1.45140240084226,33304756.0,21.703000000000003,78.297,Latin America & Caribbean,Upper middle income
PER,2022,1280000.0,88.1,96.2,1.3985660186190825,122.0264016,74.67495125,7.640820792086638,6.68547785172175,246488757636.21063,7239.111311308984,102.578369140625,107.663269042969,99.1219863891602,71.2465515136719,6.15173197,69.718,75.567,3.85,73.385,0.986112053718798,34049588.0,21.292,78.708,Latin America & Caribbean,Upper middle income
PHI,2020,298170.0,54.6,96.4,1.1896794516728382,133.3257005,47.11190815,0.3912883121845349,13.6207770128426,361751145451.59674,3224.422811217668,98.1129989624023,95.8000030517578,89.245002746582,32.8470001220703,5.16,53.37,56.914,2.522,72.119,1.62663290469171,112190977.0,52.592,47.408,East Asia & Pacific,Lower middle income
PHI,2022,298170.0,59.1,94.8,1.1896794516728382,144.0428223,52.67573808,1.31061280291685,8.36106773717828,404353369604.6311,3499.1072795080054,87.9830017089844,91.8720016479492,93.6650009155273,34.890998840332,5.1,58.053,61.725,2.598,72.187,1.46331572990702,115559009.0,52.023,47.977,East Asia & Pacific,Lower middle income
PLW,2020,460.0,33.2,100.0,8.802581793901624,133.5410639,52.67573808,1.31061280291685,8.36106773717828,261179138.183594,14532.558323146784,87.9830017089844,101.601066589355,150.818542480469,34.890998840332,14.34041405,58.053,61.725,2.598,72.187,0.312082286285984,17972.0,19.012,80.988,East Asia & Pacific,Upper middle income
PLW,2022,460.0,29.45,100.0,8.802581793901624,132.927167,52.67573808,1.31061280291685,8.36106773717828,242333709.716797,13421.972291154638,98.4189682006836,104.825736999512,97.3541412353516,34.890998840332,16.38419533,58.053,61.725,2.598,72.187,0.171845159947773,18055.0,18.043999999999997,81.956,East Asia & Pacific,Upper middle income
PNG,2020,452860.0,9.6,20.5,0.5632515662116755,49.41720925,27.73001017,9.83221013323188,8.36106773717828,23848445103.92275,2446.0846866061465,73.6570205688477,109.501403808594,44.4107818603516,34.890998840332,2.30193973,45.548,48.192,2.814,65.787,2.14763227357632,9749640.0,86.655,13.345,East Asia & Pacific,Lower middle income
PNG,2022,452860.0,10.0,19.0,0.5632515662116755,48.42485057,32.05416291,20.56109510438177,8.36106773717828,31603619036.633846,3115.9229225344898,73.6570205688477,109.501403808594,44.4107818603516,34.890998840332,2.32032132,46.173,48.753,2.689,65.958,1.92302821820746,10142619.0,86.418,13.582,East Asia & Pacific,Lower middle income
POL,2020,306130.0,100.0,100.0,7.367563372927092,128.4226449,83.18488715,0.1117856615610998,11.2312053369573,599442732365.372,15816.819050318963,94.6803894042969,82.211540222168,112.576263427734,70.9730377197266,6.5,55.074,71.05,3.162,76.5,-0.175062058196296,37899070.0,39.957,60.043,Europe & Central Asia,High income
POL,2022,306100.0,100.0,100.0,7.367563372927092,131.9444373,86.94113568,0.320485035782842,10.9931306279799,689763329458.4408,18732.49772731982,97.192253112793,100.108032226562,103.676322937012,73.979377746582,6.68,56.883,73.222,2.886,77.3048780487805,-2.48206113275772,36821749.0,39.866,60.134,Europe & Central Asia,High income
PRI,2020,8870.0,100.0,100.0,7.367563372927092,106.8204687,77.73643937,0.320485035782842,10.9931306279799,103130900000.0,31427.42911367988,85.7712020874023,100.430526733398,93.1135482788086,102.152473449707,6.68,36.991,52.35,8.89,78.041,2.71397643163413,3281557.0,6.418999999999997,93.581,Latin America & Caribbean,High income
PRI,2022,8870.0,100.0,100.0,7.367563372927092,119.7930948,84.78666399,0.320485035782842,10.9931306279799,113567200000.0,35268.0791015719,85.7712020874023,100.430526733398,93.1135482788086,102.152473449707,6.68,39.099,54.424,6.0,79.72,-1.3136475878955,3220113.0,6.390000000000001,93.61,Latin America & Caribbean,High income
PRK,2020,120410.0,12.3,50.5,2.02714861876503,23.19515861,84.78666399,0.320485035782842,10.9931306279799,113567200000.0,35268.0791015719,85.7712020874023,93.1532287597656,93.1135482788086,27.2090396881104,6.68,70.817,79.762,3.029,73.274,0.434017300434564,25867467.0,37.619,62.381,East Asia & Pacific,Low income
PRK,2022,120410.0,13.9,54.7,2.02714861876503,23.10188288,84.78666399,0.320485035782842,10.9931306279799,113567200000.0,35268.0791015719,85.7712020874023,93.1532287597656,93.1135482788086,27.2090396881104,6.68,72.306,81.824,2.965,73.578,0.374729560022698,26069416.0,37.084,62.916,East Asia & Pacific,Low income
POR,2020,91605.6,100.0,100.0,3.784907586917108,115.078977,78.26166044,0.177444129396746,1.59150322804289,229031860520.77728,22242.406417971975,102.536422729492,105.589859008789,118.360000610352,67.7980194091797,10.55,54.056,74.227,6.796,80.97560975609757,0.10511412524675,10297081.0,33.69,66.31,Europe & Central Asia,High income
POR,2022,91605.6,100.0,100.0,3.784907586917108,124.5494123,84.49690644,0.2487247881865204,3.09478565454718,255196659934.3784,24515.26574957159,104.018020629883,104.925727844238,118.324661254883,71.8742980957031,10.62,55.078,76.368,6.011,81.58048780487806,0.460948935788035,10409704.0,32.619,67.381,Europe & Central Asia,High income
PRY,2020,397300.0,68.3,99.7,1.14459119207034,118.8308269,73.95751114,1.7336190194165353,17.2849712159537,35432178068.18139,5353.348064562786,82.9859771728516,92.2833709716797,84.7876205444336,71.8742980957031,7.67533064,64.826,73.495,7.548,73.182,1.34872957032065,6618695.0,37.817,62.183,Latin America & Caribbean,Upper middle income
PRY,2022,397300.0,68.5,100.0,1.14459119207034,127.7049687,76.25916611,1.3754345455551644,17.8649836518783,41952910858.08456,6187.066029639897,86.167106628418,93.2309494018555,82.0107879638672,71.8742980957031,8.03277016,65.816,74.011,6.755,70.475,1.14124498151162,6780744.0,37.182,62.818,Latin America & Caribbean,Upper middle income
PSE,2020,6020.0,68.5,100.0,1.14459119207034,79.63152961,76.01,1.3754345455551644,17.8649836518783,15531700000.0,3233.5686383585844,99.0755310058594,95.1808624267578,89.0763092041016,44.8411407470703,8.03277016,30.341,42.894,25.895,74.403,2.48654993848325,4803269.0,23.28100000000001,76.719,Middle East & North Africa,Upper middle income
PSE,2022,6025.0,68.5,100.0,1.14459119207034,77.60221248,88.64690554,1.3754345455551644,17.8649836518783,19165500000.0,3799.9552701516295,94.097282409668,91.7645874023438,89.6303024291992,44.9846382141113,8.03277016,34.003,47.2,24.42,73.444,2.42553777623863,5043612.0,22.709000000000003,77.291,Middle East & North Africa,Upper middle income
PYF,2020,3471.0,68.5,100.0,1.14459119207034,110.9565448,72.70389531,1.3754345455551644,17.8649836518783,5792545870.806137,19185.697770290597,94.097282409668,91.7645874023438,89.6303024291992,44.9846382141113,8.03277016,48.606,62.346,12.879,82.217,0.732338551627656,301920.0,38.025,61.975,East Asia & Pacific,High income
PYF,2022,3471.0,68.5,100.0,1.14459119207034,106.9831755,72.70389531,1.3754345455551644,17.8649836518783,5814661208.905444,18984.8510962405,94.097282409668,91.7645874023438,89.6303024291992,44.9846382141113,8.03277016,49.716,63.605,11.911,83.55,0.736349222896672,306279.0,37.83,62.17,East Asia & Pacific,High income
QAT,2020,11490.0,100.0,100.0,31.726842451324725,137.6081235,99.65284913,6.314517102554324,17.9909920152694,144411363351.64835,52315.66008062221,103.134178161621,102.090957641602,107.666152954102,23.7649192810059,3.81872201,87.493,88.494,0.14,79.099,-1.68298503942558,2760385.0,0.7650000000000006,99.235,Middle East & North Africa,High income
QAT,2022,11490.0,100.0,100.0,31.726842451324725,174.1281471,100.0,8.752723012808065,25.5390808465075,235770403734.9,87480.41971194625,103.134178161621,102.090957641602,107.666152954102,35.0854911804199,2.89366841,88.518,89.623,0.13,81.559,0.255862791830044,2695122.0,0.6820000000000022,99.318,Middle East & North Africa,High income
ROU,2020,230080.0,100.0,100.0,3.5641375014598826,116.1812357,78.45526895,0.2302567445338434,6.21220522234865,251362514349.6971,13047.456656399328,86.3811111450195,92.4761123657227,86.2643814086914,53.4787902832031,6.23,52.29,68.888,5.035,74.25365853658539,-0.550759892541776,19265250.0,45.806,54.194,Europe & Central Asia,High income
